"","Name","clinic_names","postalcode","longitude","latitude","address"
"456","kml_456","Island Family Clinic (Bukit Batok)","650447","103.739809933345","1.35269613886399","BUKIT BATOK WEST AVENUE 9, 650447"
"457","kml_457","Island Family Clinic (Sengkang)","540279","103.893038290272","1.38621835450901","SENGKANG EAST AVENUE, 540279"
"458","kml_458","Island Medical Clinic","307987","103.842154838462","1.3195180026839","Newton Road, 307987"
"459","kml_459","JAPAN CLINIC AND SURGERY","200802","103.860269172947","1.30764582352943","FRENCH RD, 200802"
"460","kml_460","JIREH FAMILY CLINIC","730883","103.790548015767","1.44275333234585","WOODLANDS ST 82, 730883"
"461","kml_461","JJ CLINIC & SURGERY","560107","103.837381409799","1.37138400101395","ANG MO KIO AVENUE 4, 560107"
"462","kml_462","JO-LIN FAMILY CLINIC & SURGERY","680533","103.743099573448","1.39207388757417","CHOA CHU KANG ST 51, 680533"
"463","kml_463","JOY CLINIC AND SURGERY","760844","103.835446503405","1.41562517359593","YISHUN ST 81, 760844"
"464","kml_464","JOY FAMILY CLINIC","470703","103.91989305506","1.33716507465033","BEDOK RESERVOIR ROAD, 470703"
"465","kml_465","JUBILEE FAMILY PHYSICIANS","510258","103.964632224965","1.36707357511654","PASIR RIS ST 21, 510258"
"466","kml_466","JURONG EAST CLINIC","600114","103.734609974421","1.33921386441237","JURONG EAST ST 13, 600114"
"467","kml_467","JW Corporation Clinic Pte Ltd","640507","103.71842993374","1.34902708947199","Jurong West Street 52, 640507"
"468","kml_468","Jade Medical Clinic Pte Ltd","059818","103.84679624319","1.28895619965092","EU TONG SEN STREET, 059818"
"469","kml_469","Jane & Lee Sembawang Family Clinic","750483","103.815580869089","1.45603699743209","Admiralty Link, 750483"
"470","kml_470","Jireh Heart centre","329563","103.844212383776","1.32214005414322","IRRAWADDY ROAD, 329563"
"471","kml_471","Joash Family Clinic & Surgery","534767","103.888536901518","1.36298113879038","UPPER SERANGOON ROAD, 534767"
"472","kml_472","JoyHealth Medical Clinic & Surgery","520825","103.932787707033","1.34943750949191","Tampines Street 81, 520825"
"473","kml_473","K L TAY CLINIC & SURGERY","470632","103.914145075391","1.3320509461928","BEDOK RESERVOIR RD, 470632"
"474","kml_474","K N CHIN & ASSOCIATES PTE LTD","048621","103.852130314179","1.28385576222736","RAFFLES PLACE, 048621"
"475","kml_475","K N CHIN & ASSOCIATES PTE LTD Medical Practice","038983","103.859014406987","1.29593189474123","TEMASEK BOULEVARD, 038983"
"476","kml_476","K. B. TAN CLINIC & LASER SURGERY","510625","103.941978174961","1.37860239755804","ELIAS RD, 510625"
"477","kml_477","K2 MEDICAL CLINIC","520248","103.953541142784","1.34359376286677","SIMEI STREET 3, 520248"
"478","kml_478","KALLANG BAHRU FAMILY CLINIC PTE. LTD.","330066","103.869914603946","1.32066445659415","KALLANG BAHRU, 330066"
"479","kml_479","KANG AN CLINIC PTE LTD","650644","103.751790332685","1.34866680951042","BT BATOK CENTRAL, 650644"
"480","kml_480","KANG CLINIC","560532","103.854594160953","1.37380851529933","ANG MO KIO AVENUE 10, 560532"
"481","kml_481","KAO & TAN FAMILY MEDICAL CENTRE & SURGERY PTE LTD","164018","103.826785447839","1.28569742860668","JALAN MEMBINA, 164018"
"482","kml_482","KARRI FAMILY CLINIC","521866","103.934477898456","1.35536454222897","TAMPINES ST 83, 521866"
"483","kml_483","KCS Medical Centre Pte Ltd","460515","103.92996022996","1.33186656501132","Bedok North Ave 2, 460515"
"484","kml_484","KEAT HONG FAMILY MEDICINE CLINIC","689687","103.74494935896","1.3840958723943","CHOA CHU KANG LOOP, 689687"
"485","kml_485","KENSINGTON FAMILY CLINIC","557265","103.866111068633","1.36526817884598","KENSINGTON PARK ROAD, 557265"
"486","kml_486","KEPPEL MEDICAL GROUP","090009","103.819408460582","1.27740785896679","TELOK BLANGAH CRESCENT, 090009"
"487","kml_487","KHO CLINIC","460537","103.924236461317","1.33177300798251","BEDOK NORTH ST 3, 460537"
"488","kml_488","KHOO CLINIC & SURGERY","534737","103.887787767312","1.36228493590194","UPPER SERANGOON RD, 534737"
"489","kml_489","KILLINEY MEDICAL CLINIC","239522","103.839550953076","1.2989203432892","KILLINEY ROAD, 239522"
"490","kml_490","KIM TIAN CLINIC","160071","103.83250362737","1.28424655163417","SENG POH ROAD, 160071"
"491","kml_491","KING GEORGE'S MEDICAL CLINIC PTE LTD","200803","103.860912780811","1.30836526388985","KING GEORGE'S AVE, 200803"
"492","kml_492","KL NG MEDICAL CLINIC PTE LTD","150001","103.808242400061","1.28645354013154","JALAN BUKIT MERAH, 150001"
"493","kml_493","KO FAMILY CLINIC","380018","103.872301458327","1.31480351435198","UPPER BOON KENG ROAD, 380018"
"494","kml_494","KOH CLINIC & SURGERY","650166","103.742824825687","1.34715255026952","BUKIT BATOK WEST AVENUE 8, 650166"
"495","kml_495","KOH'S T & T CLINIC AND SURGERY PTE. LTD.","550237","103.870134574381","1.35381198304475","SERANGOON AVE 3, 550237"
"496","kml_496","KONG KIAN CLINIC","534869","103.885032593446","1.34010827019145","UPPER PAYA LEBAR ROAD, 534869"
"497","kml_497","Kai Clinic","428920","103.907133515337","1.30763657069386","EAST COAST ROAD, 428920"
"498","kml_498","Kai Medical Clinic","529284","103.960042188158","1.35436493798362","Tampines Street 32, 529284"
"499","kml_499","Katong Family Clinic Pte Ltd","437050","103.895551267298","1.30780276675294","TANJONG KATONG ROAD, 437050"
"500","kml_500","Kelinik Maju","400414","103.89822067311","1.31811559243751","Eunos Road 5, 400414"
"501","kml_501","Kenneth Loo Family Clinic","570152","103.854641447659","1.34565720338064","Bishan St 11, 570152"
"502","kml_502","Kenneth Tan Medical Clinic","820658","103.919352747597","1.39990420685096","PUNGGOL EAST, 820658"
"503","kml_503","Ki Medical Clinic","560416","103.855103690664","1.36454170930926","ANG MO KIO AVENUE 10, 560416"
"504","kml_504","Kin Mun Clinic","310066","103.851778402295","1.33501332560942","LORONG 4 TOA PAYOH, 310066"
"505","kml_505","L & H POLYCLINIC AND SURGERY","150059","103.814352117212","1.28879800624276","LENGKOK BAHRU, 150059"
"506","kml_506","L & L FAMILY MEDICINE CLINIC","575585","103.83640721143","1.35286373397832","SIN MING ROAD, 575585"
"507","kml_507","L'ving Vine Medical & Wellness Clinic","127371","103.766131294904","1.30369748988215","WEST COAST ROAD, 127371"
"508","kml_508","LAI MEDICAL CLINIC PTE LTD","650213","103.752496875132","1.34681845431119","BT BATOK ST 21, 650213"
"509","kml_509","LAN MEDICAL CLINIC & SURGERY","120308","103.766910446786","1.32105184993965","CLEMENTI AVE 4, 120308"
"510","kml_510","LAVENDER MEDICAL CLINIC & SURGERY PTE LTD","200803","103.860912780811","1.30836526388985","KING GEORGE'S AVENUE, 200803"
"511","kml_511","LC Clinic Medical Surgery Aesthetics","120446","103.764927758834","1.31251305739568","CLEMENTI AVENUE 3, 120446"
"512","kml_512","LEE & KOH FAMILY CLINIC","650359","103.751230683361","1.36134370364268","BUKIT BATOK ST 31, 650359"
"513","kml_513","LEE & TAN FAMILY CLINIC AND SURGERY","370072","103.887943886651","1.32454761116775","CIRCUIT RD, 370072"
"514","kml_514","LEE CLINIC","427678","103.904770224664","1.30659584489558","JOO CHIAT ROAD, 427678"
"515","kml_515","LEE CLINIC","460123","103.937343348132","1.32919868633173","BEDOK NORTH ST 2, 460123"
"516","kml_516","LEE CLINIC AND SURGERY","560505","103.850224901617","1.37485973000549","ANG MO KIO AVE 8, 560505"
"517","kml_517","LEE FAMILY CLINIC PTE. LTD.","640762","103.697732090659","1.34874357156987","JURONG WEST STREET 75, 640762"
"518","kml_518","LEONG CLINIC","152063","103.815318433238","1.28907506818611","LENGKOK BAHRU, 152063"
"519","kml_519","LER CLINIC & SURGERY","520835","103.933863132113","1.351138337645","TAMPINES ST 83, 520835"
"520","kml_520","LIANG CLINIC","455871","103.923185592863","1.31260423076805","SIGLAP ROAD, 455871"
"521","kml_521","LIEW CLINIC & SURGERY","151116","103.821532226324","1.28513427063832","BT MERAH VIEW, 151116"
"522","kml_522","LIFE FAMILY CLINIC","560713","103.846516327213","1.37145809323897","ANG MO KIO AVE 6, 560713"
"523","kml_523","LIFE FAMILY CLINIC","689810","103.74435225035","1.38533510950362","CHOA CHU KANG AVENUE 4, 689810"
"524","kml_524","LIFE-LINK CLINIC & SURGERY","510446","103.957726864829","1.37030619330386","PASIR RIS DR 6, 510446"
"525","kml_525","LIFECARE FAMILY CLINIC","671524","103.766228468168","1.38540569301034","JELAPANG ROAD, 671524"
"526","kml_526","LIFECARE FAMILY CLINIC & SURGERY","760102","103.828762985206","1.43061830395979","YISHUN AVE 5, 760102"
"527","kml_527","LIFECARE FAMILY CLINIC & SURGERY","530106","103.890680792157","1.35370297114613","HOUGANG AVE 1, 530106"
"528","kml_528","LIFECARE MEDICAL CENTRE","370036","103.886930797614","1.32902607935956","CIRCUIT ROAD, 370036"
"529","kml_529","HEALTHLINK MEDICAL CLINIC & SURGERY","360005","103.879898474189","1.33372866023576","UPPER ALJUNIED LANE, 360005"
"530","kml_530","HEALTHMARK CLINIC (PASIR RIS)","510735","103.936574613556","1.37966812078368","PASIR RIS STREET 72, 510735"
"531","kml_531","HEALTHPLUS CLINIC & SURGERY","470631","103.914941831149","1.33295923548327","BEDOK RESERVOIR ROAD, 470631"
"532","kml_532","HEALTHPLUS FAMILY CLINIC & SURGERY","101078","103.808980553653","1.27338751529297","TELOK BLANGAH ST 32, 101078"
"533","kml_533","HEALTHPOINT FAMILY CLINIC & SURGERY PTE LTD","142048","103.797626151203","1.30078900913879","TANGLIN HALT RD, 142048"
"534","kml_534","HEALTHSPRINGS MEDICAL ASSOCIATES","238881","103.830722581301","1.30508722668002","ORCHARD RD, 238881"
"535","kml_535","HEALTHWAY MEDICAL","760417","103.846329063086","1.4243850677914","YISHUN AVE 11, 760417"
"536","kml_536","HEALTHWAY MEDICAL","410110","103.910853622903","1.32365345260201","LENGKONG TIGA, 410110"
"537","kml_537","HEALTHWAY MEDICAL","560330","103.851030689601","1.36243186375124","ANG MO KIO AVE 1, 560330"
"538","kml_538","HEALTHWAY MEDICAL","750406","103.816977584507","1.45292980559221","SEMBAWANG DR, 750406"
"539","kml_539","HEALTHWAY MEDICAL","608532","103.742766383664","1.33415754643914","Gateway Drive, 608532"
"540","kml_540","HEALTHWAY MEDICAL","760748","103.833450479218","1.42751898225106","YISHUN STREET 72, 760748"
"541","kml_541","HEALTHWAY MEDICAL CLINIC","680534","103.743190998217","1.39224240557078","CHOA CHU KANG ST 51, 680534"
"542","kml_542","HEALTHWERKZ MEDICAL CENTRE @ SEMB MRT","759775","103.820139486431","1.44902668521597","CANBERRA ROAD, 759775"
"543","kml_543","HEALTHWISE MEDICAL CLINIC & SURGERY","390041","103.884763845833","1.30782736795111","JALAN TIGA, 390041"
"544","kml_544","HK FAMILY CLINIC & SURGERY PTE LTD","560410","103.854644986918","1.36271541943285","ANG MO KIO AVE 10, 560410"
"545","kml_545","HL CLINIC PTE LTD","090009","103.819408460582","1.27740785896679","TELOK BLANGAH CRESCENT, 090009"
"546","kml_546","HL FAMILY CLINIC & SURGERY PTE LTD","160111","103.826185854452","1.28032113582023","JALAN BUKIT MERAH, 160111"
"547","kml_547","HL FAMILY CLINIC & SURGERY(BEDOK) PTE LTD","460089","103.938051284815","1.3323346834519","BEDOK NORTH STREET 4, 460089"
"548","kml_548","HO MEDICAL CENTRE PTE LTD","120352","103.771350557955","1.31427860262492","CLEMENTI AVENUE 2, 120352"
"549","kml_549","HO MEDICAL CLINIC","058357","103.843980123077","1.28577009942741","UPPER CROSS ST, 058357"
"550","kml_550","HO TONG CLINIC","370035","103.886010316195","1.32915899651205","CIRCUIT RD, 370035"
"551","kml_551","HONG ASSOCIATES CLINIC","160111","103.826185854452","1.28032113582023","JLN BUKIT MERAH, 160111"
"552","kml_552","HONG FAMILY CLINIC","520282","103.952436775108","1.34775409914604","TAMPINES ST 22, 520282"
"553","kml_553","HONG'S CLINIC PEOPLE'S PARK CENTRE","058357","103.843980123077","1.28577009942741","UPPER CROSS STREET, 058357"
"554","kml_554","HOPE FAMILY CLINIC AND SURGERY","730883","103.790548015767","1.44275333234585","WOODLANDS ST 82, 730883"
"555","kml_555","HOUGANG FAMILY MEDICINE CLINIC","538776","103.882931930103","1.3753225375634","HOUGANG AVENUE 9, 538776"
"556","kml_556","PRINCETON FAMILY CLINIC PTE LTD.","670445","103.77076830515","1.38358044593591","FAJAR RD, 670445"
"557","kml_557","PRO-LIFE MEDICAL ASSOCIATES","680253","103.744393648371","1.37736607411235","CHOA CHU KANG AVE 1, 680253"
"558","kml_558","PROCROSS MEDICAL CENTRE","530449","103.895153601889","1.37878098225427","HOUGANG AVENUE 10, 530449"
"559","kml_559","PROHEALTH 24-HOUR MEDICAL CLINIC","671259","103.773310086642","1.37704293097595","BUKIT PANJANG RING RD, 671259"
"560","kml_560","PROHEALTH MEDICAL GROUP @ BUANGKOK PTE LTD","544275","103.893713485412","1.38290495770245","COMPASSVALE LINK, 544275"
"561","kml_561","PROHEALTH MEDICAL GROUP @LRT FERNVALE PTE LTD","790437","103.876330395063","1.39255040576997","FERNVALE ROAD, 790437"
"562","kml_562","PROVIDENCE CLINIC @ BALESTIER","329802","103.850395374008","1.32572472592378","BALESTIER ROAD, 329802"
"563","kml_563","PSALMS FAMILY CLINIC","760293","103.837605236392","1.43611425443645","YISHUN ST 22, 760293"
"564","kml_564","PUBLIC MEDICAL CLINIC & SURGERY","760664","103.841074642965","1.4201998655916","YISHUN AVE 4, 760664"
"565","kml_565","PULSE CLINIC PTE LTD","160038","103.827290023429","1.28855393147757","BEO CRESCENT, 160038"
"566","kml_566","PUNGGOL FAMILY CLINIC PTE. LTD.","820322","103.897501361321","1.41124703487775","SUMANG WALK, 820322"
"567","kml_567","Pacific Medical Clinic","238859","103.835857545111","1.30387230856356","ORCHARD ROAD, 238859"
"568","kml_568","PanCare Medical Clinic","560133","103.842644163602","1.37113968579534","ANG MO KIO AVENUE 3, 560133"
"569","kml_569","PanHealth Family Clinic","822312","103.900614671741","1.41135309600349","SUMANG LINK, 822312"
"570","kml_570","Pariqua Clinic","330047","103.866812029635","1.32339741230277","Bendemeer Road, 330047"
"571","kml_571","Parklane Medical Centre","188307","103.849448611741","1.30064530182129","SELEGIE ROAD, 188307"
"572","kml_572","Parkway Shenton Medical Group","120451","103.765476756799","1.31248298515734","CLEMENTI AVENUE 3, 120451"
"573","kml_573","Parkway Shenton Medical Group","408600","103.894894916119","1.31899666916027","EUNOS ROAD 8, 408600"
"574","kml_574","Parkway Shenton Medical Group","530205","103.885167372761","1.35954177322502","HOUGANG STREET 21, 530205"
"575","kml_575","Parkway Shenton Medical Group","486028","103.96657136529","1.33483540517389","CHANGI BUSINESS PARK CRESCENT, 486028"
"576","kml_576","Parkway Shenton Medical Group","820681","103.913215100957","1.4027801572994","PUNGGOL DRIVE, 820681"
"577","kml_577","ParkwayHealth Primary Care Network","049317","103.85206894582","1.28361958417727","COLLYER QUAY, 049317"
"578","kml_578","Parsons Medical Clinic Pte Ltd","760779","103.833261316719","1.42214461370293","YISHUN AVENUE 2, 760779"
"579","kml_579","Peace Family Clinic (WL832)","730832","103.790761499043","1.43966937731987","WOODLANDS STREET 83, 730832"
"580","kml_580","Peak Medical Clinic & Surgery","522601","103.937510784032","1.36088277451527","TAMPINES AVENUE 9, 522601"
"581","kml_581","Phoenix Medical Group","807011","103.869135978399","1.387395393577","SELETAR ROAD, 807011"
"582","kml_582","Phoenix Medical Group (Hillview)","667979","103.764172920441","1.36267450798777","Hillview Rise, 667979"
"583","kml_583","New Town Clinic Pte Ltd","461059","103.940695612374","1.32405898637368","New Upper Changi Road, 461059"
"584","kml_584","Northeast Medical Group","529888","103.953377214636","1.34319707870222","SIMEI STREET 3, 529888"
"585","kml_585","Northeast Medical Group","529538","103.945144586726","1.35330167667677","TAMPINES CENTRAL 1, 529538"
"586","kml_586","Northeast Medical Group","659958","103.749566478137","1.34903331182218","BUKIT BATOK CENTRAL, 659958"
"587","kml_587","Northeast Medical Group","270025","103.786255228682","1.30814746868332","GHIM MOH LINK, 270025"
"588","kml_588","Norwood Medical Clinic","735785","103.805487571931","1.44680413878616","WOODLANDS RISE, 735785"
"589","kml_589","Novena Medical Center Family Clinic","307506","103.844160709873","1.3207051098625","SINARAN DRIVE, 307506"
"590","kml_590","NuHealth Medical Centre","677899","103.760139846504","1.38032239850194","WOODLANDS ROAD, 677899"
"591","kml_591","Nyam Family Clinic","469452","103.948582654929","1.33156190358539","BEDOK ROAD, 469452"
"592","kml_592","O2 Medical Clinic","514527","103.947922425172","1.36968625480057","PASIR RIS STREET 51, 514527"
"593","kml_593","OC MEDICAL RAFFLES PLACE","048616","103.851072545442","1.28434954581843","RAFFLES PLACE, 048616"
"594","kml_594","OEI & KHO CLINIC AND SURGERY","310018","103.856789628566","1.33575723636727","LORONG 7 TOA PAYOH, 310018"
"595","kml_595","OGL MEDICAL CENTERS","307506","103.844160709873","1.3207051098625","SINARAN DRIVE, 307506"
"596","kml_596","OGL MEDICAL JURONG EAST","600353","103.730588041072","1.34438071297667","JURONG EAST STREET 31, 600353"
"597","kml_597","OGL MEDICAL QUEENSTOWN","140158","103.802806668566","1.29274038368447","MEI LING STREET, 140158"
"598","kml_598","ONECARE CLINIC ALJUNIED MRT","388310","103.882964033687","1.31644118839199","LORONG 25 GEYLANG, 388310"
"599","kml_599","ONECARE CLINIC AMK CHENG SAN PTE LTD","560531","103.854382572738","1.37332712954829","ANG MO KIO AVENUE 10, 560531"
"600","kml_600","ONECARE CLINIC BEDOK MRT","467347","103.92995373635","1.32398184936043","NEW UPPER CHANGI ROAD, 467347"
"601","kml_601","ONECARE CLINIC CLEMENTI","120449","103.7648099668","1.31361567922805","CLEMENTI AVENUE 3, 120449"
"602","kml_602","ONECARE CLINIC FERNVALE","790417","103.879874611056","1.39158623013568","FERNVALE LINK, 790417"
"603","kml_603","ONECARE CLINIC HOUGANG AVE 8","530681","103.885679159796","1.37297840263115","HOUGANG AVENUE 8, 530681"
"604","kml_604","ONECARE CLINIC PUNGGOL PLAZA","820168","103.913047323352","1.39423719749383","PUNGGOL FIELD, 820168"
"605","kml_605","ONECARE CLINIC TAMPINES MRT","529538","103.945144586726","1.35330167667677","TAMPINES CENTRAL 1, 529538"
"606","kml_606","ONELIFE FAMILY CLINIC","680534","103.743190998217","1.39224240557078","CHOA CHU KANG ST 51, 680534"
"607","kml_607","ONG'S CLINIC","189649","103.852700214599","1.3022432705157","BENCOOLEN ST, 189649"
"608","kml_608","ORCHARD GROUP CLINIC","238882","103.829984821697","1.30550610766275","ORCHARD RD, 238882"
"609","kml_609","OUR FAMILY CLINIC & SURGERY PTE LTD","431008","103.883179671945","1.30263933997545","JLN BATU, 431008"
"610","kml_610","OUR FAMILY CLINIC + SURGERY","510221","103.961614666694","1.37019473507472","PASIR RIS ST 21, 510221"
"611","kml_611","Physicians Practice Family Medical Center","307591","103.843611442751","1.31719450971532","THOMSON ROAD, 307591"
"612","kml_612","Pidemco Medical Centre Pte Ltd","760156","103.83356775674","1.43188761931188","YISHUN ST 11, 760156"
"613","kml_613","Lim Clinic","419773","103.907117852416","1.31819877434977","CHANGI ROAD, 419773"
"614","kml_614","Little Cross Family Clinic Pte Ltd","520929","103.939613985216","1.34639172452995","Tampines St 91, 520929"
"615","kml_615","M LAM CLINIC","389649","103.890469845778","1.31497431972343","GEYLANG ROAD, 389649"
"616","kml_616","M Medical Clinic","210681","103.85527273394","1.31372067347715","RACE COURSE ROAD, 210681"
"617","kml_617","MACPHERSON MEDICAL CLINIC","370078","103.885220313162","1.32788057151947","CIRCUIT ROAD, 370078"
"618","kml_618","MANDARIN MEDICAL CENTRE","598586","103.773903901185","1.34056695989911","JLN JURONG KECHIL, 598586"
"619","kml_619","MANHATTAN MEDICAL CENTRE","169876","103.84081324769","1.28703443818283","CHIN SWEE ROAD, 169876"
"620","kml_620","MARINA MEDICAL CENTRE (TIONG BAHRU)","160078","103.831014548809","1.28332611342005","GUAN CHUAN ST, 160078"
"621","kml_621","MARINE PARADE CLINIC","440059","103.914721779196","1.30585966577796","MARINE TERRACE, 440059"
"622","kml_622","MARINE TERRACE FAMILY CLINIC","440057","103.91548479998","1.30651257339373","MARINE TERRACE, 440057"
"623","kml_623","MAY MEDICAL CLINIC & SURGERY PTE LTD","270041","103.793463530856","1.30762004868338","HOLLAND DRIVE, 270041"
"624","kml_624","MAYFAIR MEDICAL CLINIC","730182","103.77602334337","1.43515895107837","WOODLANDS STREET 13, 730182"
"625","kml_625","MD INTERNATIONAL MEDICAL CENTRE","257720","103.819135632329","1.30847204130269","TAMAN SERASI, 257720"
"626","kml_626","MEDEN CLINIC & SURGERY","150059","103.814352117212","1.28879800624276","LENGKOK BAHRU, 150059"
"627","kml_627","MEDI CLINIC","163002","103.839614514953","1.28857969896702","JALAN KUKOH, 163002"
"628","kml_628","MEDICA CLINIC","530681","103.885679159796","1.37297840263115","HOUGANG AVE 8, 530681"
"629","kml_629","MEDICAL AESTHETICS","530681","103.885679159796","1.37297840263115","HOUGANG AVE 8, 530681"
"630","kml_630","MEDICAL AESTHETICS","120450","103.765476305113","1.31353886094619","CLEMENTI AVENUE 3, 120450"
"631","kml_631","MEDICAL AND DENTAL CENTRE @ COMMONWEALTH","141088","103.798021743481","1.30203802186463","TANGLIN HALT ROAD, 141088"
"632","kml_632","MEDICARE ASSOCIATES","520482","103.953000934042","1.36163049159223","TAMPINES AVE 9 ST 43, 520482"
"633","kml_633","MEDICO CLINIC & SURGERY","600249","103.739259690046","1.34256242271947","JURONG EAST STREET 24, 600249"
"634","kml_634","MEDIHEALTH BISHAN CLINIC & SURGERY","570121","103.851049225039","1.34718667802698","BISHAN ST 12, 570121"
"635","kml_635","MEDILIFE CLINIC & SURGERY","520474","103.952787602752","1.3598729915218","TAMPINES ST 43, 520474"
"636","kml_636","MEDILINE WEI MIN CLINIC","440081","103.907073248069","1.30264128620025","MARINE PARADE CENTRAL, 440081"
"637","kml_637","MEDINA MEDICAL CENTRE","520479","103.953567370888","1.36143356274786","TAMPINES STREET 44, 520479"
"638","kml_638","MEDIPOINT MEDICAL CENTRE (PONGGOL BRANCH)","530401","103.896994161671","1.3748433946064","HOUGANG AVE 10, 530401"
"639","kml_639","MEDIPOINT MEDICAL CENTRE (WOODLANDS BRANCH)","730548","103.793927429127","1.43089714599658","WOODLANDS DR 44, 730548"
"640","kml_640","MEDIVENE CLINIC & SURGERY","540330","103.889246755478","1.39684979899238","ANCHORVALE STREET, 540330"
"641","kml_641","MEDLIFE CLINIC & SURGERY","530684","103.886898456404","1.37395840472847","HOUGANG AVENUE 8, 530684"
"642","kml_642","MEENARA CLINIC","560422","103.851873942669","1.36799988803163","ANG MO KIO AVE 3, 560422"
"643","kml_643","MEI LING CLINIC","140158","103.802806668566","1.29274038368447","MEI LING ST, 140158"
"644","kml_644","MEI LING CLINIC (TOA PAYOH)","310500","103.847092284339","1.33285542877339","LOR 6 TOA PAYOH, 310500"
"645","kml_645","MERIDIAN MEDICAL AND DENTAL CENTRE","530327","103.895987624634","1.36830683228958","HOUGANG AVE 5, 530327"
"646","kml_646","MHC FAMILY CLINIC (ANG MO KIO)","560452","103.856200835268","1.36889751154086","ANG MO KIO AVE 10, 560452"
"647","kml_647","MILFORD MEDICAL GROUP","550237","103.870134574381","1.35381198304475","SERANGOON AVE 3, 550237"
"648","kml_648","MILLENNIUM MEDICAL GROUP","730849","103.792065607546","1.44131059420711","WOODLANDS ST 82, 730849"
"649","kml_649","MILLENNIUM MEDICAL GROUP","680533","103.743099573448","1.39207388757417","CHOA CHU KANG ST 51, 680533"
"650","kml_650","MINMED CLINIC (HAIG ROAD)","438737","103.895731869996","1.3132165367769","HAIG RD, 438737"
"651","kml_651","MINMED CLINIC (PASIR RIS)","518457","103.949715695148","1.37244981704712","PASIR RIS CENTRAL STREET 3, 518457"
"652","kml_652","MINMED CLINIC (PUNGGOL)","828761","103.902105681174","1.40648462103214","PUNGGOL CENTRAL, 828761"
"653","kml_653","MINMED CLINIC (YISHUN)","768019","103.836177650724","1.42790289016825","NORTHPOINT DRIVE, 768019"
"654","kml_654","MINT MEDICAL CENTRE (FUNAN)","179105","103.849989789705","1.2913475971014","NORTH BRIDGE ROAD, 179105"
"655","kml_655","MISSION MEDICAL CLINIC","534649","103.879280959211","1.35450868285372","UPPER SERANGOON ROAD, 534649"
"656","kml_656","MOBILEDOCTOR CLINIC","048422","103.847469683651","1.2837457628788","CROSS STREET, 048422"
"657","kml_657","MUTUAL HEALTHCARE MEDICAL CLINIC","542319","103.890466406973","1.39139722628005","ANCHORVALE DR, 542319"
"658","kml_658","MUTUAL HEALTHCARE MEDICAL CLINIC","821106","103.908344134041","1.39660486039663","PUNGGOL FIELD, 821106"
"659","kml_659","MY DOCTOR'S PLACE PTE LTD","460218","103.934249434387","1.32749295502142","BEDOK NORTH STREET 1, 460218"
"660","kml_660","MY FAMILY CLINIC (ANCHORVALE)","541326","103.888000137553","1.39491417281225","ANCHORVALE ROAD, 541326"
"661","kml_661","MY FAMILY CLINIC (CHOA CHU KANG)","680475","103.739015486131","1.37789727696934","CHOA CHU KANG AVE 3, 680475"
"662","kml_662","MY FAMILY CLINIC (CLEMENTI 325) PTE LTD","120325","103.766817400699","1.31509668516835","CLEMENTI AVE 5, 120325"
"663","kml_663","MY FAMILY CLINIC (SEGAR)","670485","103.771312569595","1.38868132350767","SEGAR ROAD, 670485"
"664","kml_664","MY FAMILY CLINIC (ST GEORGE)","328023","103.863267718732","1.32241677134775","ST. GEORGE'S ROAD, 328023"
"665","kml_665","MY FAMILY CLINIC (WOODLANDS GLEN)","730573","103.7985076215","1.43109807249328","WOODLANDS DRIVE 16, 730573"
"666","kml_666","MY FAMILY CLINIC (WOODLANDS)","730768","103.798140993881","1.44562290748789","WOODLANDS AVE 6, 730768"
"667","kml_667","MYDOCTOR@ADMIRALTY PTE LTD","730693","103.80376495913","1.43808788035983","WOODLANDS AVENUE 6, 730693"
"668","kml_668","MYHEALTH MEDICAL CENTRE","120501","103.75886443455","1.31129566349864","WEST COAST DRIVE, 120501"
"669","kml_669","Make-Well Family Clinic & Surgery","310070","103.852333287775","1.33444874920961","LORONG 4 TOA PAYOH, 310070"
"670","kml_670","Mary Medical Clinic and Surgery","600252","103.738145286322","1.34302644245795","JURONG EAST STREET 24, 600252"
"671","kml_671","Mayfair Medical Clinic (Yishun Chong Pang)","760103","103.828892847597","1.43136934942161","YISHUN RING ROAD, 760103"
"672","kml_672","Medi Healthcare Clinic (Punggol)","820218","103.895387022161","1.40322712503317","SUMANG WALK, 820218"
"673","kml_673","Medic Surgical & Laser Clinic","082001","103.842433596845","1.27568702794453","TANJONG PAGAR PLAZA, 082001"
"674","kml_674","Medivale Medical Clinic","760236","103.83899894357","1.43416807953309","YISHUN RING ROAD, 760236"
"675","kml_675","Mediview Clinic and Surgery","310150","103.84451622696","1.33378519647731","Toa Payoh Lorong 1, 310150"
"676","kml_676","Meridian Medical Centre","100108","103.810292617921","1.28084469424139","Depot Road, 100108"
"677","kml_677","Minmed Clinic (Jurong East)","608549","103.743278742127","1.33329334481438","JURONG GATEWAY ROAD, 608549"
"678","kml_678","Minmed Clinic (Sengkang)","545078","103.895070543472","1.39205314124118","SENGKANG SQUARE, 545078"
"679","kml_679","Minmed Health Screeners","238859","103.835857545111","1.30387230856356","Orchard Road, 238859"
"680","kml_680","Mint Medical Centre","098633","103.819139250561","1.26477806953607","HARBOURFRONT PLACE, 098633"
"681","kml_681","Mission (Bukit Batok) Medical Clinic","651395","103.751896006132","1.36393821477867","Bukit Batok West Ave 5, 651395"
